"model_id","moderator_label","eng","moderator_percentile","moderator_value","fit","lwr","upr"
"M1","CSO Repression",0.0518424753867793,"10th",-1.4923,2.78369771403255,1.03566145070471,6.13948748188735
"M1","CSO Repression",0.0545710267229256,"10th",-1.4923,2.87876957344526,1.12074388179789,6.2136361251273
"M1","CSO Repression",0.0572995780590718,"10th",-1.4923,2.97835564706326,1.21030591182925,6.23947443970763
"M1","CSO Repression",0.0600281293952181,"10th",-1.4923,3.08270071323199,1.29555046884637,6.29602936400907
"M1","CSO Repression",0.0627566807313644,"10th",-1.4923,3.19206450243938,1.3795038984041,6.23037926078762
"M1","CSO Repression",0.0654852320675107,"10th",-1.4923,3.30672269807123,1.49000818491268,6.40069313300688
"M1","CSO Repression",0.068213783403657,"10th",-1.4923,3.42696800953627,1.58731317310522,6.41900504716048
"M1","CSO Repression",0.0709423347398032,"10th",-1.4923,3.55311132334828,1.74216546230877,6.43831000451066
"M1","CSO Repression",0.0736708860759495,"10th",-1.4923,3.68548293820932,1.82188253252221,6.5174504831882
"M1","CSO Repression",0.0763994374120958,"10th",-1.4923,3.82443389063372,1.97038736818461,6.69219967452989
"M1","CSO Repression",0.0791279887482421,"10th",-1.4923,3.97033737819077,2.08893826569191,6.82974113146119
"M1","CSO Repression",0.0818565400843883,"10th",-1.4923,4.12359028802894,2.24868034474574,6.90393166457815
"M1","CSO Repression",0.0845850914205346,"10th",-1.4923,4.28461483897997,2.39037343387496,7.06707563301871
"M1","CSO Repression",0.0873136427566809,"10th",-1.4923,4.45386034623212,2.50150340999059,7.27566172705562
"M1","CSO Repression",0.0900421940928272,"10th",-1.4923,4.63180511831296,2.6099825792456,7.44801614364397
"M1","CSO Repression",0.0927707454289735,"10th",-1.4923,4.81895849693891,2.72609028853607,7.69918606583635
"M1","CSO Repression",0.0954992967651197,"10th",-1.4923,5.01586305117786,2.82513689066648,7.93708312784904
"M1","CSO Repression",0.098227848101266,"10th",-1.4923,5.22309693833788,2.93425654206498,8.18492517899758
"M1","CSO Repression",0.100956399437412,"10th",-1.4923,5.44127644504799,3.05050460409284,8.53419084333915
"M1","CSO Repression",0.103684950773559,"10th",-1.4923,5.67105872314313,3.156102810633,9.03375974854644
"M1","CSO Repression",0.106413502109705,"10th",-1.4923,5.91314473621335,3.27916284197678,9.47440406718055
"M1","CSO Repression",0.109142053445851,"10th",-1.4923,6.16828243403742,3.40605803401536,10.0568154910415
"M1","CSO Repression",0.111870604781997,"10th",-1.4923,6.43727017360222,3.46996145712203,10.6148618634412
"M1","CSO Repression",0.114599156118144,"10th",-1.4923,6.72096040702449,3.55433905871021,11.1946092162328
"M1","CSO Repression",0.11732770745429,"10th",-1.4923,7.02026365845173,3.63972662813401,11.9091254731379
"M1","CSO Repression",0.120056258790436,"10th",-1.4923,7.33615281393914,3.70199519905439,12.6521158454271
"M1","CSO Repression",0.122784810126583,"10th",-1.4923,7.66966775039348,3.80789414577272,13.6017048024283
"M1","CSO Repression",0.125513361462729,"10th",-1.4923,8.02192033195979,3.86768456078091,14.7406381568468
"M1","CSO Repression",0.128241912798875,"10th",-1.4923,8.39409980472011,3.91563152816549,15.5743763755192
"M1","CSO Repression",0.130970464135021,"10th",-1.4923,8.78747862329621,3.9381481239885,16.8412364844007
"M1","CSO Repression",0.133699015471168,"10th",-1.4923,9.2034187459197,3.99838991981591,18.075011078516
"M1","CSO Repression",0.136427566807314,"10th",-1.4923,9.64337843778019,4.05104707431451,19.4864131304156
"M1","CSO Repression",0.13915611814346,"10th",-1.4923,10.1089196260082,4.1202830355953,21.0918131207421
"M1","CSO Repression",0.141884669479606,"10th",-1.4923,10.601715853525,4.19915134182265,22.8294754164768
"M1","CSO Repression",0.144613220815753,"10th",-1.4923,11.123560883229,4.25644777241065,24.7102966028366
"M1","CSO Repression",0.147341772151899,"10th",-1.4923,11.6763780086162,4.27719054532488,26.8554278021081
"M1","CSO Repression",0.150070323488045,"10th",-1.4923,12.2622301320029,4.31126111636063,28.9495646049022
"M1","CSO Repression",0.152798874824192,"10th",-1.4923,12.8833306770515,4.27076204586291,31.5222033090799
"M1","CSO Repression",0.155527426160338,"10th",-1.4923,13.5420554083685,4.29606219021287,34.2942017795322
"M1","CSO Repression",0.158255977496484,"10th",-1.4923,14.240955237573,4.35367491720952,37.0526188998019
"M1","CSO Repression",0.16098452883263,"10th",-1.4923,14.9827701024969,4.43660877049811,40.2461949458184
"M1","CSO Repression",0.163713080168777,"10th",-1.4923,15.7704440141295,4.47258265532787,43.6054115048025
"M1","CSO Repression",0.166441631504923,"10th",-1.4923,16.6071413746244,4.47232507658153,47.2363102982745
"M1","CSO Repression",0.169170182841069,"10th",-1.4923,17.4962646792281,4.49910269994218,50.9064770075029
"M1","CSO Repression",0.171898734177216,"10th",-1.4923,18.4414737254368,4.45550626724058,54.6181855596119
"M1","CSO Repression",0.174627285513362,"10th",-1.4923,19.4467064641474,4.44299417307948,59.0310917067713
"M1","CSO Repression",0.177355836849508,"10th",-1.4923,20.5162016401183,4.49451826116533,63.9823690857151
"M1","CSO Repression",0.180084388185654,"10th",-1.4923,21.6545233828286,4.54617896025453,69.153735806243
"M1","CSO Repression",0.182812939521801,"10th",-1.4923,22.8665879239195,4.5957016715405,74.8527938985159
"M1","CSO Repression",0.185541490857947,"10th",-1.4923,24.1576926339654,4.60196339201129,80.6909340112507
"M1","CSO Repression",0.188270042194093,"10th",-1.4923,25.5335475894953,4.58519081719914,85.4691932922276
"M1","CSO Repression",0.190998593530239,"10th",-1.4923,27.0003099011282,4.56875883832225,92.4709338043682
"M1","CSO Repression",0.193727144866386,"10th",-1.4923,28.5646210555787,4.56035882505201,100.280566130427
"M1","CSO Repression",0.196455696202532,"10th",-1.4923,30.2336475483253,4.59858231453195,108.749771593261
"M1","CSO Repression",0.199184247538678,"10th",-1.4923,32.0151251101311,4.6417471541807,117.93425622013
"M1","CSO Repression",0.201912798874825,"10th",-1.4923,33.917406859597,4.66526838724971,127.894430913472
