"model_id","moderator_label","eng","moderator_percentile","moderator_value","fit","lwr","upr","panel"
"M2","Trade Freedom",0.0791279887482421,"90th",8.37468197127209,5.48761790577628,3.23361274346118,8.42949713675574,"Weibull AFT"
"M2","Trade Freedom",0.0818565400843883,"90th",8.37468197127209,5.35736167429431,3.21472471126666,8.06922696476862,"Weibull AFT"
"M2","Trade Freedom",0.0845850914205346,"90th",8.37468197127209,5.23123706516827,3.23158961549777,7.72627250399378,"Weibull AFT"
"M2","Trade Freedom",0.0873136427566809,"90th",8.37468197127209,5.10909859125664,3.19197157931998,7.49686227166743,"Weibull AFT"
"M2","Trade Freedom",0.0900421940928272,"90th",8.37468197127209,4.99080641325345,3.17843557528607,7.24811406900198,"Weibull AFT"
"M2","Trade Freedom",0.0927707454289735,"90th",8.37468197127209,4.87622610611474,3.15343076505279,7.01113978815131,"Weibull AFT"
"M2","Trade Freedom",0.0954992967651197,"90th",8.37468197127209,4.7652284356708,3.11587755604422,6.81900419397877,"Weibull AFT"
"M2","Trade Freedom",0.098227848101266,"90th",8.37468197127209,4.65768914496214,3.09772072693409,6.58003693606789,"Weibull AFT"
"M2","Trade Freedom",0.100956399437412,"90th",8.37468197127209,4.55348874985867,3.09239949899027,6.39185879296973,"Weibull AFT"
"M2","Trade Freedom",0.103684950773559,"90th",8.37468197127209,4.45251234354226,3.02641309435488,6.20807329367861,"Weibull AFT"
"M2","Trade Freedom",0.106413502109705,"90th",8.37468197127209,4.35464940945257,2.95900151785178,5.98135205571339,"Weibull AFT"
"M2","Trade Freedom",0.109142053445851,"90th",8.37468197127209,4.25979364231454,2.89265685480477,5.84566488131072,"Weibull AFT"
"M2","Trade Freedom",0.111870604781997,"90th",8.37468197127209,4.16784277688377,2.85277246568463,5.71028985826629,"Weibull AFT"
"M2","Trade Freedom",0.114599156118144,"90th",8.37468197127209,4.07869842406324,2.81366110758544,5.6149398390655,"Weibull AFT"
"M2","Trade Freedom",0.11732770745429,"90th",8.37468197127209,3.99226591406039,2.72382680373184,5.54993804926748,"Weibull AFT"
"M2","Trade Freedom",0.120056258790436,"90th",8.37468197127209,3.90845414626954,2.64775062591944,5.5307125426952,"Weibull AFT"
"M2","Trade Freedom",0.122784810126583,"90th",8.37468197127209,3.82717544557881,2.58020295196056,5.49192992604177,"Weibull AFT"
"M2","Trade Freedom",0.125513361462729,"90th",8.37468197127209,3.74834542481483,2.49702402037174,5.47194917712617,"Weibull AFT"
"M2","Trade Freedom",0.128241912798875,"90th",8.37468197127209,3.67188285305183,2.41144097232004,5.48204085527978,"Weibull AFT"
"M2","Trade Freedom",0.130970464135021,"90th",8.37468197127209,3.59770952952409,2.3157596509249,5.46920398854451,"Weibull AFT"
"M2","Trade Freedom",0.133699015471168,"90th",8.37468197127209,3.52575016289312,2.22393889890071,5.4702374205574,"Weibull AFT"
"M2","Trade Freedom",0.136427566807314,"90th",8.37468197127209,3.45593225563211,2.13596936677371,5.47100599937235,"Weibull AFT"
"M2","Trade Freedom",0.13915611814346,"90th",8.37468197127209,3.38818599330116,2.05148053920711,5.41361203013058,"Weibull AFT"
"M2","Trade Freedom",0.141884669479606,"90th",8.37468197127209,3.32244413849738,1.96983276814639,5.39901588582153,"Weibull AFT"
